,,Super Fast Recovery Rectifiers,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,IF(AV)(A),VRWM (V),"VF
(V) [max]@IF(A)","IR (uA)  [max] @
VR",TRR (μs),IFSM (A),IF(A),VR (V),"Tj [max]
(°C)"
,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),MUR3060PTH,Active,R,Dual,,TO-247,30,600,1.6,5,0.035,150,15,600,175
MCC (Micro Commercial Components),MUR6040PTS,Active,R,Dual,,TO-247,60,400,1.4,5,0.028,300,30,400,150
MCC (Micro Commercial Components),MURS2060CTA,Active,R,Dual,,TO-220AB,20,600,1.6,5,0.035,120,10,600,175
MCC (Micro Commercial Components),MURS2060FCTA,Active,R,Dual,,ITO-220AB,20,600,1.6,5,0.035,120,10,600,175
MCC (Micro Commercial Components),MURS1020CTB,Active,R,Dual,,TO-220AB,10,200,0.96,10,0.02,80,5,200,175
MCC (Micro Commercial Components),MUR6030PTS,Active,R,Dual,,TO-247,60,300,1.4,10,0.029,350,30,300,150
MCC (Micro Commercial Components),MURSB1020CTA,Active,R H,Dual,,D2-PAK,10,200,1,5,0.035,70,5,200,150
MCC (Micro Commercial Components),MURSB1040CTA,Active,R H,Dual,,D2-PAK,10,400,1.25,5,0.035,70,5,400,150
MCC (Micro Commercial Components),MURSB1060CTA,Active,R H,Dual,,D2-PAK,10,600,1.6,5,0.035,70,5,600,150
MCC (Micro Commercial Components),MURSB1620CTA,Active,R H,Dual,,D2-PAK,16,200,1,5,0.035,100,8,200,175
MCC (Micro Commercial Components),MURSB1640CTA,Active,R H,Dual,,D2-PAK,16,400,1.25,5,0.035,100,8,400,150
MCC (Micro Commercial Components),MURSB1660CTA,Active,R H,Dual,,D2-PAK,16,600,1.6,5,0.035,100,8,600,175
MCC (Micro Commercial Components),MURSB2020CTA,Active,R H,Dual,,D2-PAK,20,200,1,5,0.035,120,10,200,175
MCC (Micro Commercial Components),MURSB2040CTA,Active,R H,Dual,,D2-PAK,20,400,1.25,5,0.035,120,10,400,175
MCC (Micro Commercial Components),MURSB2060CTA,Active,R H,Dual,,D2-PAK,20,600,1.6,5,0.035,120,10,600,175
MCC (Micro Commercial Components),MURBF1660CT,Active,R H,Dual,Common Cathode,TO-263AC,16,600,1.5,10,0.035,120,8,600,175
MCC (Micro Commercial Components),MURBF3060CT,Active,R H,Dual,Common Cathode,TO-263AC,30,600,1.15,10,0.055,200,15,600,175
MCC (Micro Commercial Components),MURSD1040CTA,Active,R H,Dual,,DPAK,10,400,1.25,5,0.035,70,5,400,150
MCC (Micro Commercial Components),MURSD1060CTA,Active,R H,Dual,,DPAK,10,600,1.6,5,0.035,70,5,600,150
MCC (Micro Commercial Components),MURSD1620CTA,Active,R H,Dual,,DPAK,16,200,1,5,0.035,100,8,200,175
MCC (Micro Commercial Components),MURSD1640CTA,Active,R H,Dual,,DPAK,16,400,1.25,5,0.035,100,8,400,150
MCC (Micro Commercial Components),MURSD1660CTA,Active,R H,Dual,,DPAK,16,600,1.6,5,0.035,100,8,600,175
MCC (Micro Commercial Components),MURSD1020CTA,Active,R H,Dual,,DPAK,10,200,1,5,0.035,70,5,200,150
MCC (Micro Commercial Components),MURS1JPL,Active,R H,Single,,SOD-123FL,1,600,1.25,5,0.05,30,1,600,150
MCC (Micro Commercial Components),UG1DPL,Active,R H,Single,,SOD-123FL,1,200,0.92,5,0.025,30,1,200,150
MCC (Micro Commercial Components),UG1GPL,Active,R H,Single,,SOD-123FL,1,400,1.25,5,0.025,30,1,400,150
MCC (Micro Commercial Components),UG1JPL,Active,R H,Single,,SOD-123FL,1,600,1.7,5,0.035,30,1,600,150
MCC (Micro Commercial Components),SFM14PLHE3,Active,A R H,Single,,SOD-123FL,1,200,1,5,0.035,30,1,200,150
